condition,area,convex_area,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,mean_intensity_w1,max_intensity_w1,min_intensity_w1,1,2,3,4,5
AMN 082 dihydrochloride 3.0,123.3803967,128.3722287,0.739095045,12.26889316,0.729526285,15.6949214,9.851081301,0.050419528,40.50024109,0.958957698,0.060337875,0.094825772,0.028972476,0.298716453,0.313885648,0.196032672,0.09218203,0.099183197
Acemetacin 0.01,124.2708831,129.424821,0.735060309,12.31844027,0.726870554,15.77432713,9.901369663,0.102113758,40.76132917,0.958152538,0.064551176,0.106087089,0.029593102,0.340095465,0.322195704,0.164677804,0.085918854,0.087112172
Acemetacin 0.03,118.3719447,123.1647184,0.728490337,11.98816047,0.726637649,15.23406823,9.692700094,0.03723384,39.4432431,0.959595438,0.065344094,0.107543081,0.030977683,0.35706695,0.325185972,0.15727949,0.090329437,0.070138151
Acemetacin 0.1,121.2311161,126.1093574,0.749369155,12.21234981,0.723867259,15.73409277,9.719226976,-0.0706109,40.38466654,0.960109051,0.062603224,0.100414484,0.029360921,0.3156708,0.295377678,0.188275085,0.111612176,0.089064262
Acemetacin 0.3,119.9047109,124.891863,0.745238069,12.08024228,0.728961956,15.56570912,9.626707318,-0.044925342,39.95032477,0.959209656,0.066148292,0.104705672,0.031730487,0.299785867,0.327623126,0.17987152,0.105995717,0.086723769
Acemetacin 1.0,121.9598624,126.9461009,0.747806375,12.22812916,0.727866616,15.72766661,9.748657782,0.022005322,40.4041309,0.959968435,0.063282748,0.101879835,0.02972657,0.321100917,0.325688073,0.185779817,0.097477064,0.069954128
Acemetacin 3.0,124.7700472,129.8879717,0.742750891,12.35545213,0.729576617,15.8498705,9.875475739,-0.097344213,40.81897932,0.960947597,0.061822812,0.103125,0.028260266,0.330188679,0.298349057,0.169811321,0.10259434,0.099056604
Acexamic acid 0.01,132.9198606,138.6236934,0.753568693,12.6840772,0.720003436,16.63121317,9.976588209,-0.12681474,42.50407126,0.958745454,0.059400316,0.096992781,0.027407711,0.308943089,0.325203252,0.178861789,0.097560976,0.089430894
Acexamic acid 0.03,135.2418981,141.0243056,0.750099405,12.79057408,0.718839113,16.71931753,10.09959232,0.005979902,42.8218713,0.958313772,0.058017435,0.095545116,0.02664193,0.304398148,0.336805556,0.174768519,0.104166667,0.079861111
Acexamic acid 0.1,142.6375489,148.6597132,0.754169336,13.08319956,0.718882886,17.12490836,10.31132992,-0.011403376,43.97145437,0.957306727,0.055661372,0.093050336,0.024615896,0.29726206,0.312907432,0.195567145,0.102998696,0.091264668
Acexamic acid 0.3,120.457114,125.851665,0.756718103,12.07075945,0.713214654,15.86398269,9.490475739,0.042894203,40.39319839,0.956544811,0.059948711,0.098758434,0.028440276,0.309788093,0.325933401,0.185671039,0.089808274,0.088799193
Acexamic acid 1.0,134.611639,140.2173397,0.757568356,12.7818898,0.719530003,16.77942027,10.03894842,0.025370386,42.83655812,0.959205502,0.05922201,0.0961448,0.027057426,0.295724466,0.327790974,0.194774347,0.097387173,0.08432304
Acexamic acid 3.0,130.0959821,135.4642857,0.747412486,12.58965336,0.721695423,16.33266276,9.979261533,0.004659887,41.91643107,0.960024624,0.057706106,0.094980961,0.026385242,0.283482143,0.337053571,0.203125,0.091517857,0.084821429
Acitretin 0.01,116.3377563,120.8335344,0.726919987,11.97550309,0.738228176,15.06435462,9.737235795,0.031075579,39.11312354,0.962224065,0.071150141,0.11820289,0.033847773,0.326899879,0.313630881,0.197828709,0.085645356,0.075995175
Acitretin 0.03,113.4029536,117.9008439,0.723588883,11.77142898,0.736033108,14.84451158,9.56951842,-0.06843375,38.49771275,0.960792381,0.075324199,0.129881277,0.035318938,0.30907173,0.341772152,0.178270042,0.077004219,0.093881857
Acitretin 0.1,118.0759219,122.483731,0.738550116,12.05025829,0.737381089,15.30220421,9.69058737,-0.021135547,39.41641897,0.962715996,0.072393567,0.114548509,0.036314916,0.323210412,0.301518438,0.182212581,0.097613883,0.095444685
Acitretin 0.3,123.9102564,129.0850816,0.7493795,12.28497302,0.725348007,15.93648299,9.758722998,-0.043379202,40.69205813,0.958570881,0.074326128,0.121412085,0.035270122,0.322843823,0.301864802,0.185314685,0.104895105,0.085081585
Acitretin 1.0,120.4424112,125.6749193,0.746523246,12.10690558,0.721986434,15.63350492,9.654091104,-0.0349546,40.10527054,0.958926271,0.075774069,0.124150995,0.036631208,0.313240043,0.317545748,0.175457481,0.096878364,0.096878364
Acitretin 3.0,121.0226537,125.9622438,0.749064124,12.16560175,0.727401304,15.79573498,9.622618403,-0.028835919,40.31283312,0.960063732,0.072164256,0.116179115,0.034506208,0.361380798,0.309600863,0.153182309,0.083063646,0.092772384
Acotiamide hydrochloride 0.01,125.4035674,130.8272018,0.747417924,12.35719604,0.72297553,16.02042734,9.822307263,-0.074519434,41.10996646,0.958598125,0.065658832,0.108259558,0.030469758,0.315496098,0.334448161,0.170568562,0.099219621,0.080267559
Acotiamide hydrochloride 0.03,129.9388697,135.0841984,0.744896588,12.56636923,0.725032525,16.20067909,10.01114277,-0.007483505,41.67867638,0.961169922,0.060938082,0.099968338,0.028052559,0.29988466,0.335640138,0.185697809,0.088811995,0.089965398
Acotiamide hydrochloride 0.1,121.2405765,125.9944568,0.744056291,12.1902085,0.731795333,15.61646152,9.750320476,-0.036768011,40.17245401,0.961113598,0.061837943,0.100551063,0.029086779,0.317073171,0.333702882,0.171840355,0.094235033,0.083148559
Acotiamide hydrochloride 0.3,127.5751121,132.9921525,0.753417917,12.39406729,0.713740593,16.27812213,9.74700477,0.025122985,41.48208031,0.959065113,0.063512216,0.110132551,0.028347841,0.273542601,0.339686099,0.195067265,0.098654709,0.093049327
Acotiamide hydrochloride 1.0,122.4837696,127.7549738,0.759989212,12.19173132,0.715282587,16.03404776,9.556855758,-0.065745062,40.74301388,0.957668635,0.06540949,0.109468227,0.030465045,0.283769634,0.313089005,0.20104712,0.10052356,0.101570681
Acotiamide hydrochloride 3.0,122.1605691,127.4308943,0.771489601,12.24388153,0.719461644,16.21263462,9.514211812,-0.151302872,40.99116907,0.958405149,0.061622976,0.09800534,0.029260322,0.260162602,0.354674797,0.194105691,0.095528455,0.095528455
Acyclovir 0.01,123.6351792,128.8165038,0.744853423,12.28467738,0.72412033,15.89263994,9.768740715,0.047381042,40.79820253,0.959108466,0.06276859,0.103800217,0.029216964,0.320304017,0.323561346,0.185667752,0.083604777,0.086862106
Acyclovir 0.03,123.0682523,128.2275078,0.754271358,12.26411532,0.723562765,15.97031608,9.675726433,-0.046663503,40.80591983,0.959779899,0.061425055,0.098538029,0.029268812,0.32885212,0.313340228,0.167528438,0.099276112,0.091003102
Acyclovir 0.1,119.7053763,124.8236559,0.754028181,12.07881307,0.726947225,15.78039167,9.525050729,0.009090177,40.18458302,0.957794395,0.062711774,0.098535737,0.030278305,0.301075269,0.303225806,0.208602151,0.075268817,0.111827957
Acyclovir 0.3,126.8398169,132.0297483,0.746350806,12.45171117,0.729029938,16.09793954,9.90609519,0.016755342,41.26775104,0.960546083,0.060790522,0.09911159,0.027827882,0.306636156,0.318077803,0.179633867,0.110983982,0.084668192
Acyclovir 1.0,125.83159,131.1767782,0.744133793,12.36423518,0.723632122,16.05466004,9.830963485,-0.037196537,41.22001634,0.958561786,0.062554382,0.103703134,0.029296907,0.308577406,0.326359833,0.203974895,0.084728033,0.076359833
Acyclovir 3.0,125.4749164,130.4459309,0.744070537,12.36519268,0.72614167,15.94426385,9.845651134,0.030129996,40.93856037,0.961296241,0.060548479,0.097928826,0.028366887,0.334448161,0.292084727,0.171683389,0.107023411,0.094760312
Adapalene 0.01,132.6790419,138.2526946,0.75162311,12.7048345,0.720190109,16.50617906,10.06174358,-0.024759236,42.31013244,0.958751067,0.062674577,0.10293648,0.028557004,0.297005988,0.337724551,0.173652695,0.083832335,0.107784431
Adapalene 0.03,117.115258,122.0592755,0.739249064,11.97427708,0.725309645,15.37778253,9.575342507,-0.049367831,39.54414149,0.958359218,0.06571976,0.108933299,0.030706399,0.306256861,0.320526894,0.175631175,0.108671789,0.088913282
Adapalene 0.1,118.3344408,123.3122924,0.748872599,12.02559031,0.721454543,15.49144191,9.5845256,-0.00999619,39.70886353,0.957595477,0.064557295,0.104971446,0.030553927,0.283499446,0.332225914,0.194905869,0.087486157,0.101882614
Adapalene 0.3,126.7664399,132.2165533,0.758046889,12.42286648,0.718058293,16.26842514,9.778594422,-0.072942853,41.49529022,0.958049848,0.064909149,0.106201369,0.030206527,0.281179138,0.323129252,0.201814059,0.107709751,0.0861678
Adapalene 1.0,126.6461211,131.7917109,0.748311788,12.45692409,0.723234817,16.0542368,9.92035065,-0.054334305,41.29640309,0.96087745,0.063078634,0.101749286,0.029579504,0.344314559,0.292242295,0.150903294,0.112646121,0.09989373
Adapalene 3.0,132.0851582,137.7055961,0.740153669,12.60425994,0.722476807,16.25865442,10.0712197,0.045899957,41.95807925,0.957334809,0.06615993,0.108660131,0.030913363,0.312652068,0.349148418,0.177615572,0.083941606,0.076642336
Adrucil 0.01,128.9526627,134.2650888,0.749397419,12.53478352,0.725233589,16.14668579,9.989334219,0.055303438,41.58097268,0.959255462,0.062381324,0.102322775,0.028838612,0.273372781,0.35147929,0.196449704,0.098224852,0.080473373
Adrucil 0.03,127.0983051,132.6282486,0.75349441,12.42939868,0.721430549,16.24940989,9.802512179,-0.096172901,41.45729247,0.958307584,0.064081908,0.102601086,0.029611167,0.310734463,0.322033898,0.181920904,0.08700565,0.098305085
Adrucil 0.1,122.5319865,127.7586981,0.748001548,12.2103483,0.723264126,15.81846532,9.707682873,-0.009744113,40.5717493,0.95771638,0.063832359,0.10446293,0.029450276,0.324354658,0.333333333,0.166105499,0.092031425,0.084175084
Adrucil 0.3,126.82988,131.9749182,0.749363259,12.41042327,0.727983638,16.1107119,9.814190789,-0.014109139,41.23203713,0.960311764,0.064260968,0.104835675,0.029974127,0.332606325,0.327153762,0.151581243,0.101417666,0.087241003
Adrucil 1.0,119.687638,124.8509934,0.746908962,12.06608705,0.724917076,15.57014204,9.628750659,-0.006591297,39.92638381,0.956431059,0.061483502,0.10090248,0.0289378,0.3200883,0.333333333,0.163355408,0.084988962,0.098233996
Adrucil 3.0,128.43379,134.0216895,0.756616828,12.53485638,0.719735201,16.4281481,9.876574369,-0.072506438,41.92515618,0.957279228,0.059859582,0.096555197,0.02747784,0.309360731,0.324200913,0.196347032,0.078767123,0.091324201
Albendazole 0.01,134.3573034,140.3786517,0.749150374,12.79134232,0.717913845,16.7816935,10.09492245,-0.063257334,42.93989102,0.956402439,0.055398132,0.091738268,0.024649703,0.304494382,0.340449438,0.182022472,0.094382022,0.078651685
Albendazole 0.03,127.6408377,133.0041885,0.758936766,12.43483307,0.719523495,16.23228357,9.794850328,-0.057997526,41.45163808,0.95877447,0.058784715,0.097044451,0.027272354,0.283769634,0.328795812,0.185340314,0.106806283,0.095287958
Albendazole 0.1,121.8373557,126.8447009,0.74355459,12.17773738,0.724655152,15.71779962,9.701006084,0.020382688,40.31122609,0.958485465,0.056423515,0.091927453,0.026225747,0.311647429,0.322140609,0.192025184,0.089192025,0.084994753
Albendazole 0.3,127.514316,133.0933192,0.724741224,12.40384494,0.719913864,15.94551059,9.974451741,0.038365803,41.32180865,0.957692968,0.058456166,0.096716778,0.026772087,0.297985154,0.340402969,0.181336161,0.097560976,0.08271474
Albendazole 1.0,151.5255293,158.7783313,0.75103239,13.35694454,0.708363574,17.80295504,10.44779454,-0.043903015,45.51413577,0.953186667,0.062021183,0.107205821,0.025661124,0.325031133,0.317559153,0.160647572,0.100871731,0.095890411
Albendazole 3.0,142.5634638,149.623962,0.745674286,12.96456686,0.698616599,17.40795659,10.13673336,0.066067417,44.40468763,0.949704822,0.067163255,0.114996627,0.028870979,0.294187426,0.371293001,0.163701068,0.081850534,0.088967972
Allopregnanolone 0.01,119.7470525,124.380493,0.734860737,12.11905655,0.733835688,15.41796627,9.754183796,-0.001894747,39.81487623,0.962660174,0.073811808,0.124788265,0.034640523,0.301178992,0.325830654,0.205787781,0.084673098,0.082529475
Allopregnanolone 0.03,118.2283814,123.0609756,0.745374704,12.05385305,0.730549475,15.46049193,9.634611238,-0.038503473,39.70430082,0.960408997,0.074304354,0.1186068,0.035837572,0.324833703,0.312638581,0.178492239,0.087583149,0.096452328
Allopregnanolone 0.1,119.6340378,124.2836485,0.741822937,12.10307353,0.731485712,15.42989936,9.71128151,0.078753712,39.71172729,0.961961847,0.072942435,0.123710441,0.035024755,0.301446051,0.312569522,0.186874305,0.091212458,0.107897664
Allopregnanolone 0.3,114.96,119.3142857,0.724308316,11.91994227,0.738156925,14.94464803,9.702195891,0.007923195,38.81540014,0.963675314,0.074043264,0.121182073,0.035985434,0.32,0.305142857,0.174857143,0.110857143,0.089142857
Allopregnanolone 1.0,113.9572553,118.1496063,0.728874402,11.85327299,0.740165004,14.91505845,9.609301159,-0.076165661,38.61450782,0.964565305,0.072062789,0.115837359,0.034719557,0.359955006,0.284589426,0.160854893,0.091113611,0.103487064
Allopregnanolone 3.0,117.0314319,121.6752037,0.718834659,11.96974948,0.732309485,15.05387804,9.748051969,-0.040193994,39.16927597,0.961054092,0.077569042,0.130424114,0.036971855,0.339930151,0.301513388,0.169965076,0.093131548,0.095459837
Allopurinol 0.01,135.3795782,140.9866815,0.742824023,12.82033543,0.720573659,16.61046783,10.1895974,-0.052945341,42.78144932,0.959851305,0.053948224,0.090313595,0.024403169,0.294117647,0.339622642,0.184239734,0.093229745,0.088790233
Allopurinol 0.03,126.5691489,131.9840426,0.743390094,12.40863067,0.725116251,16.02590047,9.889130641,0.025819941,41.252153,0.957649522,0.059280816,0.096151439,0.028778682,0.313829787,0.321276596,0.168085106,0.093617021,0.103191489
Allopurinol 0.1,137.8958097,143.8867497,0.748592181,12.89300874,0.720943188,16.77244698,10.22999158,-0.072035487,43.18340386,0.957356839,0.056187652,0.095557702,0.025257034,0.327293318,0.303510759,0.19592299,0.089467724,0.08380521
Allopurinol 0.3,125.1650485,130.4660194,0.746353132,12.32334802,0.722935334,15.97266998,9.796999073,-0.020606938,41.01569546,0.9582843,0.058852882,0.098193625,0.027290226,0.318230852,0.347357066,0.163969795,0.081984898,0.088457389
Allopurinol 1.0,126.5367232,131.6305085,0.72628903,12.38767788,0.730109386,15.79127395,9.984587611,-0.069194515,40.93127218,0.960402656,0.060693579,0.099622244,0.028349396,0.326553672,0.322033898,0.155932203,0.103954802,0.091525424
Allopurinol 3.0,130.5322404,136.1103825,0.736813729,12.60730223,0.726307478,16.28674618,10.07035787,-0.02565647,42.01537208,0.958755716,0.058659683,0.098217079,0.027022394,0.322404372,0.333333333,0.170491803,0.09726776,0.076502732
Alogliptin 0.01,126.3681964,131.9114194,0.750140776,12.42392303,0.721329342,16.13799531,9.850858906,0.030288174,41.37366747,0.956697346,0.057829807,0.093951284,0.026622303,0.307363927,0.327641409,0.169690502,0.103521878,0.091782284
Alogliptin 0.03,128.2229581,133.7615894,0.746252551,12.48746369,0.719413172,16.27277822,9.904832415,0.000549052,41.69465764,0.957522069,0.060012903,0.099633165,0.027657664,0.314569536,0.332229581,0.168874172,0.10816777,0.07615894
Alogliptin 0.1,132.8319624,138.3019976,0.741293913,12.69043578,0.727793961,16.35218837,10.1320706,-0.068527673,42.15832695,0.960316394,0.057538551,0.093719039,0.026811594,0.287896592,0.361927145,0.162162162,0.096357227,0.091656874
Alogliptin 0.3,135.0228365,140.4519231,0.746139625,12.75827277,0.720790996,16.6142889,10.10125991,-0.003168386,42.63960265,0.959978525,0.059490928,0.097295673,0.027302508,0.330528846,0.300480769,0.161057692,0.110576923,0.097355769
Alogliptin 1.0,138.0861865,143.9114522,0.745741138,12.94538379,0.723437917,16.8179682,10.26176006,-0.002964792,43.2499599,0.959299643,0.059096595,0.10001852,0.026840984,0.351829988,0.302243211,0.173553719,0.085005903,0.087367178
Alogliptin 3.0,127.3311404,132.4868421,0.733186652,12.4225636,0.732461065,15.86591125,9.999801364,0.061023134,41.05625983,0.960409456,0.060696213,0.099327055,0.028338923,0.339912281,0.344298246,0.157894737,0.074561404,0.083333333
Aloxistatin 0.003,131.9852165,137.3727561,0.745422173,12.68782601,0.723830718,16.41582031,10.09878491,-0.019065924,42.20217804,0.959324134,0.04655758,0.078444831,0.019887364,0.349524815,0.293558606,0.164730729,0.107708553,0.084477297
Aloxistatin 0.01,141.8145766,147.9528403,0.773313406,13.1510305,0.710486884,17.64174942,10.12720031,-0.029279501,44.58795861,0.958708435,0.048675471,0.082030347,0.020880356,0.280814577,0.34619507,0.203644159,0.081457663,0.087888532
Aloxistatin 0.03,138.5508021,144.4802139,0.756915036,12.98752576,0.714009705,17.15841577,10.16229325,-0.041979069,43.77528144,0.958437421,0.048308067,0.081517249,0.020660585,0.302673797,0.329411765,0.168983957,0.111229947,0.087700535
Aloxistatin 0.1,147.6214751,153.7668113,0.76600701,13.34690804,0.715992819,17.77042026,10.36286011,-0.007446029,45.17172873,0.959406386,0.047478265,0.08036451,0.020273489,0.299349241,0.342733189,0.165943601,0.086767896,0.105206074
Aloxistatin 0.3,152.7823529,159.5482353,0.771101371,13.60821599,0.70753822,18.26717465,10.51158172,0.043871526,46.43966634,0.957085449,0.046161649,0.078468281,0.019522491,0.302352941,0.361176471,0.185882353,0.077647059,0.072941176
Aloxistatin 1.0,144.919692,151.149615,0.75524083,13.2569333,0.715671574,17.61839625,10.33211084,0.012398579,44.86294611,0.958483274,0.04679148,0.078448629,0.019652063,0.290429043,0.349834983,0.174917492,0.105610561,0.079207921
Aloxistatin 10.0,140.6757576,146.5888889,0.754214116,13.08567494,0.718105467,17.24411604,10.25699605,0.057239958,44.01397337,0.959429311,0.049190094,0.080421866,0.021927114,0.28989899,0.336363636,0.186868687,0.104040404,0.082828283
Aloxistatin 3.0,141.3632385,147.3369803,0.76887352,13.09941231,0.714457709,17.46234344,10.14703597,-0.031862929,44.24699679,0.958798784,0.04920784,0.081578496,0.021331574,0.327133479,0.323851204,0.159737418,0.107221007,0.082056893
Altretamine 0.01,127.6367764,133.2451759,0.756419869,12.46453734,0.715458833,16.33550263,9.81622867,-0.009153282,41.7270583,0.956283165,0.063640541,0.106649084,0.029207006,0.290578888,0.325766175,0.17707151,0.097616345,0.108967083
Altretamine 0.03,125.5986079,131.0185615,0.744930325,12.34455521,0.721298644,16.06962874,9.790567437,-0.072302682,41.17395991,0.95773216,0.060848654,0.101587735,0.028083345,0.313225058,0.327146172,0.170533643,0.104408353,0.084686775
Altretamine 0.1,122.2684492,127.255615,0.752056506,12.23127261,0.723624373,15.81670042,9.705953285,-0.02609454,40.51689289,0.959284228,0.059492275,0.095879207,0.028031876,0.318716578,0.320855615,0.180748663,0.09197861,0.087700535
Altretamine 0.3,130.5751921,136.884742,0.749518295,12.54892005,0.715788936,16.38616351,9.951936144,-0.016361256,42.11229752,0.955539442,0.070212568,0.117465186,0.03081294,0.302963776,0.324917673,0.177826564,0.107574094,0.086717892
Altretamine 1.0,127.7567861,133.3604777,0.74877576,12.41544041,0.726151903,16.0946645,9.863692171,0.062130616,41.35257901,0.958120249,0.066280356,0.110235039,0.029849269,0.305103149,0.337676439,0.181324647,0.084690554,0.091205212
Altretamine 3.0,120.3356086,125.2161547,0.736552444,12.15015814,0.731158481,15.47971496,9.777408782,0.011750897,39.982449,0.960635308,0.061891825,0.098522162,0.029359343,0.285551763,0.329920364,0.199089875,0.097838453,0.087599545
